48.32762873893757, 4.065952907069104
48.328998311036166, 4.032307277186291
48.32009543493688, 4.023724208338635
48.307537455703844, 4.021320949061291
48.290636388544215, 4.034367213709729
48.28218375664806, 4.040547023280041
48.26641700339144, 4.056683192713635
48.26504575143811, 4.07453597591676
48.25933180562814, 4.09650863216676
48.26138889970039, 4.11573470638551
48.27670022038468, 4.123631129725354
48.28378301051799, 4.133587489588635
48.293149063395155, 4.139423976405041
48.30959260926163, 4.133244166834729
48.3212369161531, 4.121914515955822
48.33310680665046, 4.108181605799572
48.335389161181205, 4.104405055506604
